fold,subject,seed,stratum,true_label,predicted_label,count,model
loso_s4,4,20260926,all,3,1,3,EEGNet
loso_s4,4,20260926,all,3,2,19,EEGNet
loso_s4,4,20260926,all,3,3,85,EEGNet
loso_s4,4,20260926,all,3,4,37,EEGNet
loso_s4,4,20260926,all,4,1,1,EEGNet
loso_s4,4,20260926,all,4,2,32,EEGNet
loso_s4,4,20260926,all,4,3,72,EEGNet
loso_s4,4,20260926,all,4,4,39,EEGNet
loso_s4,4,20260926,unflagged,1,1,3,EEGNet
loso_s4,4,20260926,unflagged,1,2,54,EEGNet
loso_s4,4,20260926,unflagged,1,3,54,EEGNet
loso_s4,4,20260926,unflagged,1,4,10,EEGNet
loso_s4,4,20260926,unflagged,2,1,0,EEGNet
loso_s4,4,20260926,unflagged,2,2,85,EEGNet
loso_s4,4,20260926,unflagged,2,3,36,EEGNet
loso_s4,4,20260926,unflagged,2,4,3,EEGNet
loso_s4,4,20260926,unflagged,3,1,2,EEGNet
loso_s4,4,20260926,unflagged,3,2,19,EEGNet
loso_s4,4,20260926,unflagged,3,3,73,EEGNet
loso_s4,4,20260926,unflagged,3,4,32,EEGNet
loso_s4,4,20260926,unflagged,4,1,1,EEGNet
loso_s4,4,20260926,unflagged,4,2,27,EEGNet
loso_s4,4,20260926,unflagged,4,3,55,EEGNet
loso_s4,4,20260926,unflagged,4,4,36,EEGNet
loso_s4,4,20260926,flagged,1,1,0,EEGNet
loso_s4,4,20260926,flagged,1,2,9,EEGNet
loso_s4,4,20260926,flagged,1,3,14,EEGNet
loso_s4,4,20260926,flagged,1,4,0,EEGNet
loso_s4,4,20260926,flagged,2,1,0,EEGNet
loso_s4,4,20260926,flagged,2,2,14,EEGNet
loso_s4,4,20260926,flagged,2,3,6,EEGNet
loso_s4,4,20260926,flagged,2,4,0,EEGNet
loso_s4,4,20260926,flagged,3,1,1,EEGNet
loso_s4,4,20260926,flagged,3,2,0,EEGNet
loso_s4,4,20260926,flagged,3,3,12,EEGNet
loso_s4,4,20260926,flagged,3,4,5,EEGNet
loso_s4,4,20260926,flagged,4,1,0,EEGNet
loso_s4,4,20260926,flagged,4,2,5,EEGNet
loso_s4,4,20260926,flagged,4,3,17,EEGNet
loso_s4,4,20260926,flagged,4,4,3,EEGNet
